Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,strain
SRR4041068,2 years,RNA-Seq,62,49746420,PRJNA339170,SAMN05582699,24572468,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032179,GSM2283017,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283017,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041069,2 years,RNA-Seq,63,36280552,PRJNA339170,SAMN05582698,17808612,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032180,GSM2283018,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283018,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041070,2 years,RNA-Seq,62,46843324,PRJNA339170,SAMN05582697,23116918,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032181,GSM2283019,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283019,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041071,2 years,RNA-Seq,62,42848016,PRJNA339170,SAMN05582696,21073303,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032182,GSM2283020,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283020,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041072,2 years,RNA-Seq,63,31051696,PRJNA339170,SAMN05582695,15592431,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032183,GSM2283021,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283021,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041073,2 years,RNA-Seq,62,44150144,PRJNA339170,SAMN05582694,21745273,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032184,GSM2283022,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283022,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041074,2 years,RNA-Seq,63,44896724,PRJNA339170,SAMN05582693,22083634,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032185,GSM2283023,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283023,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041075,2 years,RNA-Seq,62,54570972,PRJNA339170,SAMN05582692,26869331,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032186,GSM2283024,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283024,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041076,2 years,RNA-Seq,63,37844548,PRJNA339170,SAMN05582691,18663780,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032187,GSM2283025,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283025,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041077,2 years,RNA-Seq,62,59223632,PRJNA339170,SAMN05582690,29282744,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032188,GSM2283026,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283026,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041078,2 years,RNA-Seq,63,69688160,PRJNA339170,SAMN05582689,34128024,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032189,GSM2283027,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283027,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041079,2 years,RNA-Seq,63,61402476,PRJNA339170,SAMN05582688,30245713,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032190,GSM2283028,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283028,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041080,2 years,RNA-Seq,63,29519272,PRJNA339170,SAMN05582687,14492580,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032191,GSM2283029,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283029,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041081,2 years,RNA-Seq,62,54703728,PRJNA339170,SAMN05582686,26869912,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032192,GSM2283030,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283030,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041082,2 years,RNA-Seq,62,61186676,PRJNA339170,SAMN05582685,30032945,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032193,GSM2283031,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283031,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041083,2 years,RNA-Seq,62,58705220,PRJNA339170,SAMN05582684,28766557,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032194,GSM2283032,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283032,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041084,2 years,RNA-Seq,63,55852720,PRJNA339170,SAMN05582683,27368100,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032195,GSM2283033,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283033,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041085,2 years,RNA-Seq,62,53387892,PRJNA339170,SAMN05582682,26209069,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032196,GSM2283034,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283034,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041086,2 years,RNA-Seq,62,53577348,PRJNA339170,SAMN05582681,26246992,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032197,GSM2283035,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283035,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041087,2 years,RNA-Seq,62,63265116,PRJNA339170,SAMN05582680,31071524,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032198,GSM2283036,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283036,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041088,2 years,RNA-Seq,62,53976356,PRJNA339170,SAMN05582679,26723307,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032199,GSM2283037,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283037,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041089,2 years,RNA-Seq,62,54307432,PRJNA339170,SAMN05582678,26951589,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032200,GSM2283038,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283038,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041090,2 years,RNA-Seq,62,57493156,PRJNA339170,SAMN05582677,28430989,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032201,GSM2283039,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283039,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4041091,12 weeks,RNA-Seq,63,28701828,PRJNA339170,SAMN05582676,14529253,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032202,GSM2283040,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283040,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041092,12 weeks,RNA-Seq,63,15330568,PRJNA339170,SAMN05582675,7744237,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032203,GSM2283041,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283041,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041093,12 weeks,RNA-Seq,63,31879900,PRJNA339170,SAMN05582674,16117645,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032204,GSM2283042,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283042,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041094,12 weeks,RNA-Seq,63,35960248,PRJNA339170,SAMN05582673,18243253,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032205,GSM2283043,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283043,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041095,12 weeks,RNA-Seq,63,25778064,PRJNA339170,SAMN05582800,13144093,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032206,GSM2283044,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283044,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041096,12 weeks,RNA-Seq,63,36534704,PRJNA339170,SAMN05582799,18450848,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032207,GSM2283045,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283045,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041097,12 weeks,RNA-Seq,63,36630224,PRJNA339170,SAMN05582798,18660075,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032208,GSM2283046,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283046,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041098,12 weeks,RNA-Seq,63,45444204,PRJNA339170,SAMN05582797,22929334,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032209,GSM2283047,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283047,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041099,12 weeks,RNA-Seq,63,36592416,PRJNA339170,SAMN05582796,18471549,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032210,GSM2283048,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283048,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041100,12 weeks,RNA-Seq,63,44520748,PRJNA339170,SAMN05582795,22692094,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032211,GSM2283049,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283049,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041101,12 weeks,RNA-Seq,63,15359220,PRJNA339170,SAMN05582794,7820027,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032212,GSM2283050,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283050,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041102,12 weeks,RNA-Seq,63,19635004,PRJNA339170,SAMN05582793,10201154,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032213,GSM2283051,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283051,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041103,12 weeks,RNA-Seq,63,22861924,PRJNA339170,SAMN05582792,11545748,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032214,GSM2283052,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283052,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041104,12 weeks,RNA-Seq,63,34645628,PRJNA339170,SAMN05582791,17580620,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032215,GSM2283053,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283053,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041105,12 weeks,RNA-Seq,63,28313144,PRJNA339170,SAMN05582790,14424626,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032216,GSM2283054,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283054,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041106,12 weeks,RNA-Seq,63,7096468,PRJNA339170,SAMN05582789,4005566,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032217,GSM2283055,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283055,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041107,12 weeks,RNA-Seq,63,22800232,PRJNA339170,SAMN05582788,11650217,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032218,GSM2283056,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283056,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041108,12 weeks,RNA-Seq,63,23798608,PRJNA339170,SAMN05582787,12059051,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032219,GSM2283057,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283057,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041109,12 weeks,RNA-Seq,63,27614804,PRJNA339170,SAMN05582786,13939052,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032220,GSM2283058,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283058,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041110,12 weeks,RNA-Seq,63,29014204,PRJNA339170,SAMN05582785,14688415,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032221,GSM2283059,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283059,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041111,12 weeks,RNA-Seq,63,45145800,PRJNA339170,SAMN05582784,22933743,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032222,GSM2283060,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283060,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041112,12 weeks,RNA-Seq,63,18212744,PRJNA339170,SAMN05582783,9205987,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032223,GSM2283061,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283061,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041113,12 weeks,RNA-Seq,63,47824032,PRJNA339170,SAMN05582782,23764750,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032224,GSM2283062,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283062,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041114,12 weeks,RNA-Seq,63,92522840,PRJNA339170,SAMN05582781,45939697,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032225,GSM2283063,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283063,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041115,12 weeks,RNA-Seq,63,75390420,PRJNA339170,SAMN05582780,37592902,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032226,GSM2283064,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283064,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041116,12 weeks,RNA-Seq,63,94303784,PRJNA339170,SAMN05582779,47170569,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032227,GSM2283065,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283065,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041117,12 weeks,RNA-Seq,63,83895496,PRJNA339170,SAMN05582778,41835382,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032228,GSM2283066,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283066,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041118,12 weeks,RNA-Seq,63,41657372,PRJNA339170,SAMN05582777,20782618,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032229,GSM2283067,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283067,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041119,12 weeks,RNA-Seq,63,71842984,PRJNA339170,SAMN05582776,36026074,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032230,GSM2283068,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283068,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041120,12 weeks,RNA-Seq,63,46908332,PRJNA339170,SAMN05582775,23383594,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032231,GSM2283069,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283069,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041121,12 weeks,RNA-Seq,63,56927100,PRJNA339170,SAMN05582774,28244699,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032232,GSM2283070,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283070,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041122,12 weeks,RNA-Seq,63,53784804,PRJNA339170,SAMN05582773,26749068,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032233,GSM2283071,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283071,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041123,12 weeks,RNA-Seq,63,8498120,PRJNA339170,SAMN05582772,4314592,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032234,GSM2283072,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283072,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041124,12 weeks,RNA-Seq,63,77686860,PRJNA339170,SAMN05582771,38928467,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032235,GSM2283073,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283073,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041125,12 weeks,RNA-Seq,63,59646380,PRJNA339170,SAMN05582612,29941145,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032236,GSM2283074,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283074,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041126,12 weeks,RNA-Seq,63,50263260,PRJNA339170,SAMN05582611,25141940,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032237,GSM2283075,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283075,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041127,12 weeks,RNA-Seq,63,65729124,PRJNA339170,SAMN05582610,33169667,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032238,GSM2283076,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283076,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041128,12 weeks,RNA-Seq,63,75066808,PRJNA339170,SAMN05582609,37875758,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032239,GSM2283077,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283077,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041129,12 weeks,RNA-Seq,63,46702860,PRJNA339170,SAMN05582608,23483697,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032240,GSM2283078,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283078,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041130,12 weeks,RNA-Seq,63,56473028,PRJNA339170,SAMN05582603,28592293,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032241,GSM2283079,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283079,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
SRR4041131,12 weeks,RNA-Seq,63,59339748,PRJNA339170,SAMN05582602,29836468,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032242,GSM2283080,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2283080,Mouse Hippocampus region,SRP082327,"vGAT-Cre\, Slc32a1tm2(cre)Lowl"
